@relation checkerboard
@attribute ID real
@attribute DateStored real
@attribute Footsize real
@attribute Height real
@attribute Weight real
@attribute Tailsize real
@attribute AntenasLength real
@attribute BrainVolume real
@attribute NumberOfTeeth real
@attribute class {0, 1}
@data
682,110811,7.2508726,55.197727,46.452114,2.1991844,2.9074721,140.85378,14,0
683,110811,1.3137186,18.846327,51.404568,0.5277756,4.169279,164.94171,13,0
684,110811,7.1786237,60.1242,57.81057,2.6972508,4.492363,142.75294,12,0
685,110811,19.642014,92.891174,51.34195,0.1937306,4.123464,146.60413,8,0
686,110811,7.433506,28.855694,59.397903,13.333888,0.36200047,168.65842,10,0
687,110811,10.235644,58.580063,56.71082,14.220274,1.9340148,154.45256,12,0
688,110811,16.382963,65.029816,53.1455,10.740949,4.0800896,140.56339,11,0
689,110811,4.005213,50.439323,49.810287,5.4138594,4.7572618,124.08761,10,0
690,110811,13.207326,49.07844,43.0736,12.145793,1.3726542,156.02643,11,0
691,110811,7.4447775,39.688843,57.777466,13.122774,0.214957,171.86676,13,0
692,110811,11.3117075,62.79263,53.496437,8.943504,4.343364,156.06465,10,0
693,110811,11.326531,79.70174,54.44469,10.791949,4.8244424,149.08472,11,0
694,110811,11.855013,85.8779,50.183723,6.8832583,3.3962271,153.94402,13,0
695,110811,14.995096,54.376133,48.84615,13.244645,0.48416048,164.97447,15,0
696,110811,0.065163374,42.57896,54.19592,10.167256,0.92220575,145.52538,10,0
697,110811,13.354325,43.484844,48.645943,0.6158817,3.2492876,145.92026,12,0
698,110811,4.138472,11.707133,49.264996,10.662051,3.3893104,148.13702,11,0
699,110811,9.830917,93.384705,51.917793,13.435781,1.2933952,142.05923,16,0
700,110811,6.7750893,51.78245,?,3.417145,2.464983,157.25458,36,1
701,110811,7.9155407,8.909101,57.852547,14.527924,0.5194178,123.34522,37,1
702,110811,12.781276,34.506405,55.18016,0.77468634,1.1950991,149.93622,35,1
703,110811,16.323606,62.83328,52.30492,3.1486192,1.7568564,147.69206,38,1
704,110811,12.673205,24.410105,48.72001,4.5366187,3.0656633,156.974,38,1
705,110811,18.384184,52.993805,48.621056,0.14743835,2.862017,153.34969,36,1
706,110811,1.8459034,90.276794,56.315327,8.932088,4.981287,164.9847,34,1
707,110811,4.9569883,23.95962,56.029686,4.8776097,2.3242168,170.27518,36,1
708,110811,17.624805,84.81615,57.30228,1.4979682,4.8087964,157.40866,41,1
709,110811,11.993801,10.093713,48.880928,10.1269,3.173287,147.18813,35,1
710,110811,2.3963737,83.072075,44.101772,9.44927,0.15482575,159.21693,35,1
711,110811,18.80203,49.910854,53.997677,10.475306,2.0823064,143.57306,36,1
712,110811,10.018067,27.174515,59.305443,10.673798,2.4730005,157.12692,38,1
713,110811,11.134569,67.82811,55.13975,12.215389,3.564421,143.72548,34,1
714,110811,4.8369,85.299416,49.92773,11.136781,4.4293385,248.51317,37,1
715,110811,14.421503,18.72142,54.764576,4.2943425,3.0736966,162.13612,37,1
716,110811,17.899712,96.08045,55.54449,14.226357,3.6937413,142.59096,34,1
717,110811,16.775633,43.14286,54.331024,9.65384,0.63737005,136.70879,37,1
718,110811,3.3171952,36.219482,56.606762,12.409599,2.9709592,166.91476,39,1
719,110811,8.845158,86.61948,53.71896,14.854493,3.3704734,139.28181,37,1
720,110811,19.247614,18.671871,54.58504,2.5014486,4.13618,149.52118,37,1
721,110811,8.153309,95.146286,53.753258,2.976213,0.8536944,139.12119,36,1
722,110811,2.595061,1.5367627,55.72232,7.8752346,3.7983832,137.091,38,1
723,110811,9.256102,10.802221,46.070423,5.484021,1.8914821,163.07355,40,1
724,110811,14.271017,63.66112,51.433994,4.0636325,3.478875,153.0976,38,1
725,110811,7.8657856,56.359177,47.432377,3.0408454,4.609767,?,33,1
726,110811,2.746867,81.97046,45.959156,13.412719,4.8629146,157.87662,35,1
727,110811,7.0289874,15.820927,49.45415,3.134577,4.2013187,151.38278,34,1
728,110811,7.6289425,27.667809,49.41301,4.7594485,4.2591143,144.72557,37,1
729,110811,6.514944,89.01987,53.974754,8.866175,3.8816273,152.32848,36,1
730,110811,2.116561,83.696815,58.916245,5.504228,0.48428297,139.1305,39,1
731,110811,2.76062,22.716135,45.957066,13.31881,4.779354,153.0306,37,1
732,110811,13.45745,74.24321,54.15193,5.945366,1.880666,149.22287,32,1
733,110811,6.0359216,98.084816,47.604115,2.5950685,4.5527472,145.25427,39,1
734,110811,3.8938284,88.55336,46.31395,4.3310556,1.0680184,157.49055,38,1
735,110811,13.933628,85.04375,46.793278,7.869961,2.497075,167.2632,33,1
736,110811,1.0963559,75.97703,55.43305,10.767194,0.3347221,137.14565,36,1
737,110811,5.8550415,57.56533,50.55044,2.6619682,0.78801006,149.83699,43,1
738,110811,16.712029,86.89577,52.90719,8.89563,1.2801605,153.7519,40,1
739,110811,1.8538129,0.93263984,51.80474,5.9726243,2.2920122,154.91644,36,1
740,110811,4.406041,35.077,51.85916,1.1276569,4.4348183,151.0683,39,1
741,110811,1.0167408,31.841194,53.10107,9.987082,0.06716788,134.39761,37,1
742,110811,4.6565247,60.99791,49.066933,6.181328,3.1050875,154.13257,37,1
743,110811,19.501812,95.31437,52.01208,2.6639118,2.2765505,132.54172,39,1
744,110811,2.5649667,82.81206,52.06185,1.728867,0.6165165,152.21336,39,1
745,110811,6.420114,98.591644,57.801178,0.77181906,3.7410688,150.68948,34,1
746,110811,7.07405,31.885736,47.946312,10.111781,1.4622436,135.88417,39,1
747,110811,6.939678,91.46558,49.272785,12.754232,1.7698922,157.3931,41,1
748,110811,5.238534,83.20962,49.745495,1.3263943,4.602622,153.54999,38,1
749,110811,6.3057065,4.984421,47.070488,3.2197201,4.223928,150.36218,38,1
750,110811,13.573717,7.49566,53.723934,14.821404,1.3075435,136.00015,?,1
751,110811,5.913042,16.003931,45.887547,6.866904,1.9914597,146.37001,39,1
752,110811,0.009909868,91.39765,52.969162,0.08167684,0.48472524,154.17105,38,1
753,110811,13.133172,13.763523,54.662434,14.257062,1.1849326,148.17912,33,1
754,110811,4.610301,95.048,49.014534,5.498853,1.3952436,163.4799,37,1
755,110811,10.28942,6.4777794,49.763336,0.045824647,2.4040172,140.10257,34,1
756,110811,4.9634256,41.982174,48.361008,5.649469,2.0218418,143.76033,96,1
757,110811,4.9904213,20.87627,55.565212,11.077392,0.35244942,142.78453,34,1
758,110811,13.040433,65.52611,49.512226,8.815147,1.1260524,143.19836,37,1
759,110811,13.973366,15.690732,56.894596,2.1304142,1.944792,170.59586,37,1
760,110811,14.311205,67.85075,52.756035,14.387058,3.20694,143.15483,33,1
761,110811,15.674904,51.280247,47.263844,1.0841864,4.7941318,133.31007,34,1
762,110811,7.042303,83.15193,54.502136,3.6981645,3.157264,159.54915,34,1
763,110811,2.9390252,31.901253,52.13088,7.8470464,0.63287884,145.07912,35,1
764,110811,9.953621,74.79262,57.981342,2.8219655,1.4021299,160.86809,36,1
765,110811,16.587612,64.57088,51.50767,12.55586,4.786191,131.44682,41,1
766,110811,19.78953,37.7484,53.89391,11.96522,0.7007009,143.1898,35,1
767,110811,3.020767,59.03825,55.568913,13.3161955,3.2912066,133.56499,38,1
768,110811,16.864218,22.326147,57.40511,3.2648473,2.5932994,154.53946,38,1
769,110811,14.580475,27.070105,44.88207,7.107348,3.6351278,178.1663,42,1
770,110811,16.269796,42.87954,52.70256,2.0754764,4.6842384,155.86055,37,1
771,110811,0.10247946,26.073105,56.01202,4.4245076,3.3713493,136.20155,36,1
772,110811,5.1897216,86.12416,53.66189,11.204322,4.5649767,149.41638,34,1
773,110811,14.897738,32.016968,55.785824,13.772481,3.0651941,140.27335,36,1
774,110811,12.638888,87.65869,49.61317,8.01386,2.202701,134.32805,34,1
775,110811,?,19.688828,53.69458,1.26102,1.1194623,152.16876,38,1
776,110811,6.9557657,2.4277508,53.392647,0.8704278,0.046201646,163.94731,35,1
777,110811,3.3519578,74.5005,52.81012,8.281353,3.0348735,153.54744,42,1
778,110811,8.500756,55.115627,53.462543,14.068248,3.9339037,143.23012,36,1
779,110811,15.100594,59.386993,47.84711,6.566753,1.5716252,158.23062,38,1
780,110811,0.2689433,19.83934,52.714878,14.103454,3.1281867,149.88614,35,1
781,110811,6.875244,12.775791,56.343243,9.856935,2.0956585,136.613,40,1
782,110811,17.50423,45.01311,53.326664,0.011615753,4.4456267,161.07594,34,1
783,110811,8.130174,59.17299,55.909843,9.896881,4.116874,150.48825,38,1
784,110811,18.90584,8.88542,55.003914,6.4148345,3.5045485,142.40025,38,1
785,110811,16.586378,72.603645,53.28684,1.6051099,0.6564054,155.28732,37,1
786,110811,6.64701,64.003555,56.887764,4.950867,0.56930006,160.75716,39,1
787,110811,11.805464,44.960278,59.444798,7.9447093,1.6162016,144.20958,33,1
788,110811,10.17964,4.7397375,52.314426,7.87685,4.3348913,124.3074,41,1
789,110811,2.51441,76.254616,50.86977,4.3223987,0.7665509,155.75937,32,1
790,110811,19.677557,71.01638,53.48095,11.8540745,4.266181,155.6388,35,1
791,110811,3.8951445,21.834332,51.489616,5.226677,3.3158069,167.35864,42,1
792,110811,8.974954,83.497505,54.75915,5.22784,0.78252256,154.67271,36,1
793,110811,14.119394,2.817887,50.599213,7.295544,2.281467,157.16678,41,1
794,110811,4.985503,90.7667,53.43038,13.517846,2.661806,163.07523,40,1
795,110811,5.6005583,10.316717,49.229336,8.077595,2.0428796,144.37375,44,1
796,110811,0.8414769,97.391266,53.173077,5.3296413,2.527087,151.53479,34,1
797,110811,5.7508492,11.455852,52.77735,3.4172084,1.5232426,155.88515,35,1
798,110811,13.371222,33.27601,50.369637,23.889744,4.1744967,161.41682,38,1
799,110811,14.47329,95.77013,52.195004,13.6553545,2.422194,140.90334,41,1
